Date,Abertura,Máxima,Mínima,Fechamento
2023-03-02,28.940000534057617,29.18000030517578,27.780000686645508,27.959999084472656
2023-03-03,27.950000762939453,29.030000686645508,27.770000457763672,28.979999542236328
2023-03-06,29.0,29.469999313354492,28.739999771118164,29.40999984741211
2023-03-07,29.110000610351562,29.239999771118164,28.25,28.520000457763672
2023-03-08,28.59000015258789,29.3799991607666,28.5,28.959999084472656
2023-03-09,28.829999923706055,29.739999771118164,28.549999237060547,28.600000381469727
2023-03-10,28.290000915527344,28.93000030517578,28.229999542236328,28.399999618530273
2023-03-13,27.940000534057617,28.09000015258789,27.360000610351562,27.5
2023-03-14,27.6299991607666,28.06999969482422,26.860000610351562,27.010000228881836
2023-03-15,26.600000381469727,26.690000534057617,25.700000762939453,26.350000381469727
2023-03-16,26.3700008392334,26.530000686645508,25.969999313354492,26.25
2023-03-17,26.0,26.3700008392334,25.700000762939453,26.360000610351562
2023-03-20,26.5,26.649999618530273,25.65999984741211,25.739999771118164
2023-03-21,25.940000534057617,26.549999237060547,25.93000030517578,26.309999465942383
2023-03-22,26.31999969482422,26.450000762939453,25.950000762939453,26.079999923706055
2023-03-23,26.18000030517578,26.549999237060547,25.43000030517578,25.56999969482422
2023-03-24,25.56999969482422,25.940000534057617,25.25,25.65999984741211
2023-03-27,26.0,26.170000076293945,25.610000610351562,26.049999237060547
2023-03-28,26.010000228881836,26.5,25.940000534057617,26.5
2023-03-29,26.56999969482422,26.860000610351562,26.309999465942383,26.780000686645508
2023-03-30,27.15999984741211,27.280000686645508,26.6299991607666,27.079999923706055
2023-03-31,27.09000015258789,27.299999237060547,26.309999465942383,26.489999771118164
2023-04-03,27.239999771118164,27.770000457763672,26.920000076293945,27.75
2023-04-04,27.959999084472656,27.989999771118164,27.239999771118164,27.360000610351562
2023-04-05,27.280000686645508,27.600000381469727,26.489999771118164,27.399999618530273
2023-04-06,27.3799991607666,27.469999313354492,26.989999771118164,27.079999923706055
2023-04-10,27.200000762939453,27.81999969482422,27.170000076293945,27.799999237060547
2023-04-11,28.40999984741211,29.079999923706055,27.989999771118164,29.020000457763672
2023-04-12,29.25,29.399999618530273,28.639999389648438,29.040000915527344
2023-04-13,29.219999313354492,29.479999542236328,29.110000610351562,29.3799991607666
2023-04-14,29.309999465942383,29.829999923706055,29.229999542236328,29.81999969482422
2023-04-17,29.729999542236328,30.15999984741211,29.690000534057617,29.950000762939453
2023-04-18,30.040000915527344,30.940000534057617,29.81999969482422,30.709999084472656
2023-04-19,30.510000228881836,30.559999465942383,29.649999618530273,29.729999542236328
2023-04-20,29.84000015258789,30.149999618530273,29.399999618530273,29.81999969482422
2023-04-24,29.75,30.3799991607666,29.6299991607666,30.280000686645508
2023-04-25,30.299999237060547,30.559999465942383,29.780000686645508,30.1200008392334
2023-04-26,30.049999237060547,30.229999542236328,29.670000076293945,29.690000534057617
2023-04-27,29.81999969482422,30.100000381469727,28.739999771118164,28.899999618530273
2023-04-28,26.6200008392334,27.100000381469727,25.8700008392334,26.670000076293945
2023-05-02,26.5,26.610000610351562,25.329999923706055,25.479999542236328
2023-05-03,25.31999969482422,25.75,25.209999084472656,25.34000015258789
2023-05-04,25.6200008392334,26.110000610351562,25.260000228881836,25.709999084472656
2023-05-05,26.0,26.850000381469727,25.889999389648438,26.790000915527344
2023-05-08,27.200000762939453,27.489999771118164,26.979999542236328,27.229999542236328
2023-05-09,27.15999984741211,27.610000610351562,27.0,27.440000534057617
2023-05-10,27.31999969482422,27.760000228881836,27.100000381469727,27.489999771118164
2023-05-11,27.170000076293945,28.450000762939453,26.829999923706055,28.149999618530273
2023-05-12,28.040000915527344,29.81999969482422,28.040000915527344,29.139999389648438
2023-05-15,28.719999313354492,28.959999084472656,28.25,28.559999465942383
2023-05-16,28.559999465942383,29.989999771118164,28.559999465942383,29.200000762939453
2023-05-17,29.530000686645508,29.639999389648438,28.809999465942383,29.020000457763672
2023-05-18,28.93000030517578,29.0,28.579999923706055,28.950000762939453
